timestamp,num_sensors,num_points,num_trials_per_point,algorithm,time_mean_s,time_std_s
2026-03-03 11:27:04,12,141,1,LM,0.0287675687943262,0.0185619062354795
2026-03-03 11:27:04,12,141,1,ELM,0.0654858992907802,0.0777705112187421
2026-03-03 11:27:04,12,141,1,OURS,0.00595108085106383,0.00382275170939758
2026-03-03 11:27:04,12,141,1,FISCHER,0.134622870921986,0.0405095816577061
2026-03-03 11:27:04,12,141,1,RLM,0.0123180858156028,0.00870510337639103
2026-03-03 11:27:04,12,141,1,SCA,0.00381988510638298,0.00452385962029479
2026-03-03 11:27:04,12,141,1,SSL,0.00186965957446809,0.000698235861907782
2026-03-03 11:27:04,12,141,1,RGD,0.00509267446808511,0.00425029752228181
