timestamp,num_sensors,num_points,num_trials_per_point,algorithm,time_mean_s,time_std_s
2026-03-03 11:30:33,3,141,1,LM,0.0197425078014184,0.0154723311979069
2026-03-03 11:30:33,3,141,1,ELM,0.00698819929078014,0.00322696622828617
2026-03-03 11:30:33,3,141,1,OURS,0.00244195177304965,0.00125155135563844
2026-03-03 11:30:33,3,141,1,FISCHER,0.136270572340426,0.0363343300019065
2026-03-03 11:30:33,3,141,1,RLM,0.0101446907801418,0.00576252865193869
2026-03-03 11:30:33,3,141,1,SCA,0.00230135106382979,0.00403703875703497
2026-03-03 11:30:33,3,141,1,SSL,0.00194553617021277,0.000751365813728249
2026-03-03 11:30:33,3,141,1,RGD,0.00522945815602837,0.00524977187318181
